,i_index,j_index,obs,PF
724,81,-369,1.52,0.15937184231078283
725,84,-94,15.24,93.28041845275993
726,82,-116,2.44,14.485280469741687
727,84,-186,24.39,17.16146005541033
728,84,-186,23.35,17.16146005541033
729,83,-225,39.93,0.06740776026381551
730,80,-226,24.38,36.94407753139818
731,81,-276,2.16,0.015296534297861897
732,83,-280,6.9,0.009082023886210606
733,84,-283,26.53,40.75709938680144
734,80,-292,33.83,50.695497377892835
735,80,-293,30.3,35.630470083260306
736,80,-293,11.38,35.630470083260306
737,80,-293,3.83,35.630470083260306
738,81,-293,45.72,43.462583786871576
739,80,-303,16.28,63.586569411121665
740,83,-318,3.66,0.036148039362836226
741,81,-349,3.58,59.95127379676002
742,81,-349,12.99,59.95127379676002
743,84,-153,7.92,28.099577711930735
744,81,-162,0.0,31.43702533528179
745,84,-165,30.48,80.94058789307641
746,82,-171,2.59,75.27590817725412
747,85,-278,45.47,27.272747829692282
748,85,-283,28.77,18.345636296912346
749,81,-291,39.19,54.56392816087652
750,81,-292,24.57,44.346021009597514
751,81,-292,10.14,44.346021009597514
752,85,-304,14.34,0.24590648808569282
753,85,-345,2.35,85.22850232525072
754,83,-367,12.19,5.374910231728017
755,84,-365,6.1,35.93898788985797
756,86,-91,9.14,59.11900440290346
757,85,-111,6.4,31.505551106485726
758,83,-166,17.98,14.937871110935777
759,85,-220,10.67,146.26820741235096
760,86,-227,9.14,0.20662760671064595
761,86,-269,10.32,27.528023261434427
762,86,-266,27.77,71.5733700866836
763,82,-279,38.87,66.69745560225863
764,84,-281,59.53,34.56209498978203
765,84,-278,18.2,18.124481107024092
766,86,-285,17.02,0.4705896167105598
767,86,-291,2.32,40.334994073234355
768,83,-318,1.67,0.036148039362836226
769,85,-321,21.34,38.054361778046086
770,86,-338,20.63,51.440871281148446
771,86,-340,4.79,66.93968447356086
772,86,-340,9.14,66.93968447356086
773,86,-347,5.49,54.8281286362765
774,86,-348,14.33,45.89637234333703
775,87,-103,13.72,2.603035212408472
776,87,-103,13.11,2.603035212408472
777,87,-104,9.14,28.361574589905825
778,87,-114,2.13,24.095140382643823
779,85,-154,0.0,20.68797483582939
780,87,-160,1.52,0.09577648186646397
781,83,-166,22.56,14.937871110935777
782,87,-278,71.44,30.035896869970614
783,84,-279,13.94,19.524339910831145
784,86,-283,11.38,0.2850268204203963
785,87,-288,33.45,20.634000453230662
786,86,-286,27.1,12.978681424729942
787,87,-339,5.88,33.89673429448365
788,87,-349,5.52,31.65317956843132
789,87,-349,16.76,31.65317956843132
790,88,-95,10.67,56.74366401759224
791,85,-104,0.43,0.4252112554980991
792,84,-108,2.13,0.06269068603445693
793,84,-153,12.19,28.099577711930735
794,87,-164,5.15,17.819382444999796
795,87,-164,5.67,17.819382444999796
796,85,-166,42.67,117.71052839573773
797,84,-276,30.48,95.13394781506297
798,84,-281,57.91,34.56209498978203
799,88,-288,26.2,15.238250179626974
800,88,-90,7.62,16.415671431611155
801,86,-101,1.22,0.21462977988328272
802,86,-101,1.52,0.21462977988328272
803,88,-114,0.91,0.0
804,87,-162,7.62,13.110296026555018
805,88,-164,0.0,66.67613238933227
806,89,-290,53.52,31.498531342755758
807,87,-286,15.85,0.20233433214314267
808,88,-324,6.1,20.23559454659158
809,87,-349,16.52,31.65317956843132
810,86,-97,4.27,0.22417629543297138
811,86,-186,14.02,71.58670377015605
812,88,-228,9.0,31.069525241361116
813,90,-259,3.87,0.15364157831223355
814,90,-284,6.01,96.28009106448785
815,87,-285,0.73,0.16008599301462612
816,88,-287,13.72,12.72075255277633
817,90,-351,2.44,74.39562730025746
818,89,-366,17.82,0.16408770071424775
819,90,-114,8.84,0.0
820,87,-157,4.57,0.19781242199162086
821,88,-258,27.43,33.58584452082849
822,88,-287,13.77,12.72075255277633
823,89,-288,26.29,20.44386404986846
824,89,-284,3.81,17.17146972911453
825,91,-321,19.6,33.2498243715385
826,87,-352,9.14,54.765272210306556
827,88,-357,12.19,33.26711293404061
828,87,-364,6.7,7.0197989489177655
829,92,-115,10.06,49.35537191580311
830,91,-157,1.83,0.0921526093207192
831,91,-157,3.35,0.0921526093207192
832,88,-211,45.72,99.23518052230565
833,89,-228,18.29,0.17882402945965495
834,92,-286,21.54,22.067024702612958
835,88,-286,11.3,5.681972419540857
836,91,-285,7.62,71.98477564699446
837,91,-297,19.48,93.36142189840065
838,92,-363,12.19,28.82958952610667
839,92,-156,0.0,0.09282843745946949
840,89,-164,39.93,109.13804256687838
841,92,-269,24.5,17.164906478218985
842,90,-277,42.79,15.097996801366218
843,91,-279,18.9,15.565860965544559
844,89,-288,26.42,20.44386404986846
845,91,-323,7.32,35.43878890556631
846,92,-350,5.48,21.194454561050687
847,94,-114,22.86,57.46055718638333
848,94,-115,6.1,29.831331997684323
849,91,-157,6.19,0.0921526093207192
850,94,-210,6.4,130.15549476999212
851,94,-253,10.06,31.50514616535097
852,94,-259,1.52,13.322966464583859
853,92,-271,9.74,22.969320893835135
854,92,-277,11.04,0.16229500730826218
855,94,-276,19.28,27.93911152817001
856,91,-351,2.71,53.30455479699727
857,92,-120,21.95,37.96589920945561
858,95,-172,27.42,96.80123109061384
859,94,-175,20.57,71.81631608614492
860,94,-270,34.61,19.726130307369782
861,95,-272,38.1,32.89727147072431
862,95,-273,39.29,36.22528113839712
863,92,-287,18.56,20.80770559675851
864,94,-303,15.24,13.878746671085768
865,91,-320,1.32,31.78938476051269
866,93,-359,4.57,3.57925038048546
867,93,-359,2.44,3.57925038048546
868,94,-364,10.67,5.469133891145714
869,91,-366,13.72,26.938089599702078
870,92,-118,3.05,0.042209483703430556
871,96,-165,1.52,40.79655474800122
872,96,-256,15.73,12.041302596532386
873,95,-256,39.01,30.92599324763955
874,92,-268,7.62,64.69611335100791
875,92,-286,17.97,22.067024702612958
876,92,-286,21.56,22.067024702612958
877,92,-287,0.93,20.80770559675851
878,94,-317,13.97,47.2948633951567
879,94,-360,8.53,2.811707026477157
880,94,-364,9.14,5.469133891145714
881,92,-364,23.04,18.855629315615467
882,96,-150,7.69,111.49783519757274
883,96,-150,11.55,111.49783519757274
884,96,-151,6.1,29.904676268082767
885,97,-176,15.24,0.09024845866600677
886,97,-177,37.19,3.075705345665732
887,96,-232,13.72,111.70558080290225
888,95,-257,6.52,30.02963727974297
889,96,-256,12.19,12.041302596532386
890,93,-271,3.72,30.09296877805409
891,93,-272,27.73,20.47386736836216
892,94,-284,10.94,41.02655542825451
893,93,-286,3.69,30.243414300754743
894,97,-318,8.9,85.8670319029967
895,97,-319,2.72,43.156169367970435
896,95,-331,11.73,0.0005256507409841704
897,96,-327,2.44,0.2528987323459252
898,96,-334,7.62,0.5052403457647848
899,95,-334,18.29,0.35485544424270987
900,93,-364,31.94,27.581327582586212
901,96,-179,21.03,30.989900483848356
902,97,-188,2.51,86.77741370361528
903,97,-188,3.87,86.77741370361528
904,95,-210,13.72,5.432522439320993
905,98,-216,7.74,83.3904219044431
906,98,-216,10.36,83.3904219044431
907,94,-259,2.13,13.322966464583859
908,94,-267,26.49,77.15059777518272
909,95,-269,16.97,68.33274295822099
910,95,-275,17.48,44.90770654827493
911,95,-284,39.29,42.60455649018603
912,94,-284,28.94,41.02655542825451
913,94,-284,22.98,41.02655542825451
914,98,-316,3.49,80.39464473014833
915,98,-316,20.31,80.39464473014833
916,98,-321,7.39,23.242986257525306
917,98,-362,9.14,38.95222095122781
918,94,-359,12.2,0.12858111381660836
919,94,-366,12.19,0.43322103622187
920,94,-367,34.41,0.5655457236017384
921,95,-116,13.72,86.33555652855895
922,97,-116,5.49,48.19569330475558
923,95,-140,12.19,69.0760689332773
924,95,-208,6.1,0.10675251023254419
925,95,-211,5.33,13.743717604566424
926,97,-283,48.73,59.18416953474512
927,95,-283,22.89,44.46722977796427
928,95,-304,1.39,14.383527260806165
929,99,-305,7.89,13.24793848732072
930,99,-308,5.39,17.971149755241633
931,99,-308,7.0,17.971149755241633
932,95,-340,0.15,0.40654818100585094
933,99,-346,6.1,0.04753573314231545
934,95,-350,2.44,0.18648114239157432
935,97,-354,18.29,30.987915010030278
936,95,-366,6.1,0.2699953098778322
937,97,-116,6.1,48.19569330475558
938,100,-114,15.24,0.26095154076450394
939,97,-116,3.35,48.19569330475558
940,98,-152,1.22,0.08301767276337957
941,96,-176,0.0,0.013990503658966072
942,97,-176,4.84,0.09024845866600677
943,96,-212,14.45,0.0939131154622637
944,100,-250,24.38,56.15060768040309
945,97,-271,30.59,35.13574880252839
946,97,-271,3.11,35.13574880252839
947,100,-282,6.1,66.26874131435294
948,100,-282,19.07,66.26874131435294
949,100,-282,8.5,66.26874131435294
950,100,-304,0.32,13.881265423662235
951,100,-304,2.13,13.881265423662235
952,100,-307,24.87,13.156630309836276
953,100,-306,7.73,0.20167951914902402
954,96,-334,9.14,0.5052403457647848
955,97,-347,3.99,0.44447829620280627
956,98,-118,9.14,4.968006378087428
957,97,-116,4.57,48.19569330475558
958,97,-121,12.19,0.03431970362438475
959,101,-151,4.57,0.04944135844946652
960,101,-217,24.38,11.957919682917655
961,101,-249,24.38,30.50446260722132
962,101,-250,10.38,24.869817178135257
963,101,-250,9.14,24.869817178135257
964,98,-260,7.92,48.371904086601795
965,97,-270,6.73,39.483942741821
966,101,-281,22.94,64.39822311505614
967,101,-281,30.48,64.39822311505614
968,101,-283,27.68,39.602837000750846
969,100,-304,4.88,13.881265423662235
970,99,-304,14.93,19.878438416670377
971,100,-306,16.99,0.20167951914902402
972,101,-316,3.44,0.613417256570029
973,97,-323,23.5,18.188372814184525
974,99,-347,2.31,0.27513701657783457
975,99,-124,4.57,0.03403180679241457
976,98,-149,18.29,78.14707239725087
977,98,-176,12.19,0.08455832019838251
978,100,-255,4.03,0.0009280648893597047
979,100,-266,10.21,0.2865097826743329
980,102,-279,28.05,51.01249358399854
981,102,-281,13.11,44.14430468730217
982,100,-304,6.71,13.881265423662235
983,98,-305,16.01,18.855089724295652
984,101,-306,20.07,0.05410648634585074
985,100,-304,7.21,13.881265423662235
986,101,-341,9.24,30.099360516773636
987,100,-350,16.55,30.23204511769652
988,99,-348,9.14,0.13938150424394982
989,100,-350,14.87,30.23204511769652
990,101,-362,15.11,0.0699890949039432
991,99,-238,3.35,0.0
992,99,-242,14.94,20.40318453510681
993,100,-255,3.05,0.0009280648893597047
994,103,-264,32.24,16.207672858124607
995,100,-265,9.03,24.887216061946628
996,102,-275,57.91,50.460617357430266
997,103,-278,6.96,41.08937012850935
998,103,-278,20.98,41.08937012850935
999,103,-278,17.79,41.08937012850935
1000,103,-279,12.39,31.898727170010286
1001,103,-279,7.97,31.898727170010286
1002,103,-279,14.67,31.898727170010286
1003,103,-303,3.1,12.949998088954663
1004,101,-300,30.48,38.0053039103493
1005,99,-306,16.05,12.921109993137666
1006,102,-351,26.14,30.29038762705854
1007,102,-351,10.85,30.29038762705854
1008,102,-361,15.24,0.11032348905614421
1009,102,-163,3.58,35.616804974148614
1010,102,-186,18.29,24.73416109858115
1011,104,-216,8.23,117.12953825579184
1012,103,-239,11.02,21.35316983848486
1013,102,-249,6.71,15.939424593476854
1014,103,-263,9.98,0.11132872400951915
1015,102,-262,2.79,14.072539255106399
1016,104,-274,25.25,41.59650527909117
1017,104,-274,20.13,41.59650527909117
1018,104,-277,24.54,37.3046975353274
1019,101,-301,19.81,30.416652487994835
1020,100,-348,3.05,5.48417591772621
1021,103,-109,0.91,0.00342131647304719
1022,104,-165,0.2,32.24591297663929
1023,105,-173,15.76,33.13026721531541
1024,105,-175,12.38,16.967356584917134
1025,103,-228,42.67,200.91666389852935
1026,102,-253,4.33,0.00013991154857728272
1027,103,-259,29.28,63.96487293578618
1028,102,-262,4.11,14.072539255106399
1029,105,-276,15.24,31.42548238647797
1030,105,-276,14.84,31.42548238647797
1031,102,-298,13.18,68.25767709369535
1032,105,-302,9.17,0.06990777358391297
1033,103,-303,7.44,12.949998088954663
1034,105,-315,7.25,0.35856775346054776
1035,101,-334,1.83,22.806068055225477
1036,102,-351,6.21,30.29038762705854
1037,106,-106,6.86,0.19114966769138964
1038,103,-150,16.76,38.11015540777867
1039,105,-152,0.91,0.0503803011923637
1040,102,-153,7.45,0.2757871652843122
1041,102,-163,4.77,35.616804974148614
1042,106,-165,10.56,0.015627907595659095
1043,104,-239,3.05,47.86110068887216
1044,106,-240,12.19,0.0
1045,105,-244,24.38,66.49364558766706
1046,103,-260,11.3,36.771176395254216
1047,103,-273,38.98,46.59716525651276
1048,106,-275,18.88,24.551723644814135
1049,106,-275,3.35,24.551723644814135
1050,103,-298,29.54,24.49232590561007
1051,102,-301,24.38,17.393394096961092
1052,106,-313,20.42,0.0005410090834822094
1053,106,-346,1.83,29.974780025436164
1054,103,-358,10.15,26.268538073772557
1055,104,-108,1.52,0.08675287763661824
1056,106,-123,3.96,0.1173476649925925
1057,104,-152,20.24,0.06358236039268028
1058,106,-169,24.38,63.394368529357
1059,105,-170,1.22,0.05393591001824926
1060,106,-176,5.49,19.375614077720584
1061,103,-239,6.1,21.35316983848486
1062,106,-254,30.56,0.07434187734666292
1063,106,-259,2.96,0.041349273384732106
1064,107,-273,24.95,37.356843221998204
1065,107,-277,17.61,30.64025682855732
1066,107,-275,3.24,15.179332788981116
1067,105,-297,12.19,5.7954723549895
1068,104,-298,23.25,12.488758416241252
1069,103,-297,16.21,48.247322578480635
1070,105,-299,7.36,15.568212732882383
1071,106,-301,9.63,0.09660353262118876
1072,107,-314,6.1,5.322978070733444
1073,103,-351,7.97,55.62359884158135
1074,103,-357,12.19,46.92903701736914
1075,104,-105,1.22,12.942200419284479
1076,106,-106,3.66,0.19114966769138964
1077,105,-127,5.49,20.058693216074012
1078,107,-126,13.72,76.84811863902488
1079,108,-173,20.85,29.422657409052572
1080,108,-221,7.01,0.009351559266283078
1081,106,-240,13.94,0.0
1082,104,-247,6.71,13.027056618089848
1083,104,-246,14.68,29.935788428422633
1084,105,-253,9.77,47.51977499182498
1085,107,-272,38.53,73.6358395306084
1086,108,-275,4.71,12.908327560583286
1087,108,-275,12.65,12.908327560583286
1088,104,-298,26.72,12.488758416241252
1089,106,-298,15.24,12.265011947131152
1090,107,-310,5.73,0.265142325122272
1091,106,-313,13.2,0.0005410090834822094
1092,108,-334,2.26,43.763241513239954
1093,106,-105,2.44,0.08188973299240307
1094,108,-115,4.39,51.20528115610404
1095,105,-152,7.38,0.0503803011923637
1096,109,-156,7.62,120.79979211656307
1097,109,-166,4.88,28.46343468369442
1098,106,-183,2.3,85.4064220096661
1099,107,-236,57.61,106.41764059165133
1100,107,-247,1.52,0.22339384152910893
1101,106,-252,4.02,0.08086558484503738
1102,105,-256,36.58,29.61384621679564
1103,107,-253,20.09,12.507347241105048
1104,109,-271,41.21,102.19062726967037
1105,109,-275,6.56,12.490504477153786
1106,109,-275,3.6,12.490504477153786
1107,109,-275,0.0,12.490504477153786
1108,105,-290,33.53,68.70793113537914
1109,108,-295,12.19,3.4717162310890455
1110,105,-297,8.14,5.7954723549895
1111,106,-313,12.19,0.0005410090834822094
1112,106,-101,4.57,5.690990775520592
1113,110,-129,1.83,0.006972760932915183
1114,109,-135,2.13,0.0
1115,106,-176,4.94,19.375614077720584
1116,106,-184,1.22,59.174861476241404
1117,110,-236,12.19,214.37441668375232
1118,110,-236,16.76,214.37441668375232
1119,108,-253,10.42,21.973245682787656
1120,107,-253,18.29,12.507347241105048
1121,108,-252,39.62,0.533712263343517
1122,110,-275,2.65,3.500379219791521
1123,106,-290,21.05,18.777854716777114
1124,106,-294,5.45,13.323155203336777
1125,106,-295,17.79,12.761014295267357
1126,108,-341,6.1,0.10643948053738561
1127,107,-102,2.13,13.352273179528757
1128,107,-132,2.74,16.31681949128608
1129,108,-196,13.72,57.26877917826456
1130,108,-197,18.29,32.4695587685183
1131,111,-237,21.34,83.34423451175891
1132,111,-239,38.63,35.41325071965243
1133,107,-247,1.59,0.22339384152910893
1134,111,-247,18.29,94.35230644692689
1135,107,-247,3.66,0.22339384152910893
1136,108,-253,8.14,21.973245682787656
1137,108,-253,10.51,21.973245682787656
1138,110,-249,15.47,0.004312411216011836
1139,111,-270,33.13,70.84141842220139
1140,107,-288,10.86,90.22749672041311
1141,110,-292,15.96,15.072427249004415
1142,109,-113,2.44,22.26932139266897
1143,109,-113,7.62,22.26932139266897
1144,109,-115,5.18,0.08795768821475002
1145,108,-175,15.24,34.46609331545514
1146,109,-189,6.1,65.33502754393712
1147,109,-190,3.66,34.711087127528515
1148,111,-240,15.54,34.6798136997034
1149,112,-247,13.72,56.86636933178237
1150,112,-252,19.35,13.076678652376339
1151,109,-252,8.49,0.29934366497766257
1152,109,-252,3.66,0.29934366497766257
1153,108,-253,7.72,21.973245682787656
1154,110,-288,0.97,0.021260168212898636
1155,108,-290,24.1,0.1845732641947943
1156,109,-293,3.05,3.253474802965305
1157,110,-302,14.48,0.16070879454105713
1158,109,-338,1.95,15.407687152770228
1159,109,-113,6.71,22.26932139266897
1160,112,-127,7.92,37.56115102276033
1161,110,-161,21.34,0.014981843905356
1162,110,-170,2.2,30.80084570893875
1163,109,-173,1.28,34.138029487124584
1164,109,-173,19.26,34.138029487124584
1165,110,-179,3.05,68.73853691446232
1166,109,-196,30.48,95.67451588859802
1167,112,-209,9.75,135.86580803560932
1168,110,-216,2.44,0.11812908671323456
1169,113,-246,24.38,82.18461557322618
1170,109,-247,52.58,62.12783199064601
1171,109,-274,10.67,20.510491213073255
1172,112,-274,3.75,0.027924895204233607
1173,109,-286,30.45,137.01355892922024
1174,111,-297,18.29,0.025747958268424197
1175,110,-299,7.21,43.4791851848831
1176,112,-326,6.1,0.039728437011541794
1177,111,-110,28.65,52.66446410389378
1178,110,-168,16.49,32.580442719791826
1179,110,-243,5.18,0.0
1180,112,-247,12.19,56.86636933178237
1181,112,-286,6.73,0.2629694070536176
1182,113,-282,18.29,167.8363462900936
1183,114,-291,30.71,0.024709482000364852
1184,110,-291,24.38,0.5337851003910062
1185,111,-338,7.92,0.14615504260071177
1186,112,-343,2.41,19.57770611837167
1187,113,-128,5.49,0.4184562389965017
1188,113,-158,2.44,0.028209035093714342
1189,112,-238,4.57,51.59279261889468
1190,115,-236,10.97,34.88688367519893
1191,114,-242,7.62,0.0
1192,114,-240,3.05,0.22589527058327122
1193,113,-249,3.66,0.2078057856934205
1194,111,-249,18.29,0.07824881510108063
1195,111,-260,31.73,12.221706205204391
1196,114,-268,10.57,53.070192682605516
1197,112,-269,29.94,63.31531873634756
1198,112,-274,3.54,0.027924895204233607
1199,112,-274,2.79,0.027924895204233607
1200,112,-284,1.69,38.51424185215331
1201,115,-298,5.91,0.2678094715364238
1202,114,-303,10.67,0.0003404567216501656
1203,114,-303,6.92,0.0003404567216501656
1204,112,-147,1.62,0.04671298283306672
1205,113,-158,2.74,0.028209035093714342
1206,115,-235,14.02,62.1942392562718
1207,113,-259,1.53,29.99596302976099
1208,115,-258,41.15,22.362797820570094
1209,116,-269,10.27,16.9043989039685
1210,112,-270,11.38,34.723618065363695
1211,116,-266,45.72,135.17663558320535
1212,112,-285,3.3,0.2529428076246069
1213,113,-287,5.18,0.09615746639608731
1214,113,-288,8.0,0.33604464211979895
1215,115,-298,6.1,0.2678094715364238
1216,116,-318,6.1,0.5314011653518327
1217,112,-325,4.02,24.510021052593107
1218,117,-114,7.77,12.387832107427391
1219,114,-146,20.39,107.76898054823157
1220,114,-147,6.4,44.29598741790415
1221,114,-152,36.58,0.010650222448358442
1222,117,-172,2.6,33.01545081419146
1223,114,-207,3.35,13.06314970264426
1224,116,-224,36.58,280.56283944331636
1225,115,-224,3.05,147.20271549088082
1226,114,-229,12.8,114.36198229162444
1227,117,-238,6.1,0.0
1228,115,-236,10.67,34.88688367519893
1229,114,-246,18.29,72.24409130733127
1230,115,-249,54.86,55.3068781755175
1231,115,-269,2.42,17.132387203245504
1232,114,-271,32.5,0.16920071531845973
1233,117,-288,11.66,35.284848395069204
1234,117,-295,9.14,0.25593820955632623
1235,113,-343,0.39,37.81560892151791
